declared_income,No_of_companies_worked,current_employer_tenure_months,earliest_start_year,total_experience,average_employement_tenure_months,total_assets,total_liabilities,net_worth,num_assets,num_liabilities,asset_to_liability_ratio,property_asset_value,investment_asset_value,family_size,dependents,Age,Gender,marital_status,Disability,Housing_type,Social_support
5688.346871916235,5,1,2022,2,0.4,70484.07169061917,33656.82427231594,36827.247418303225,4,3,2.0941985233168623,21580.740548695318,11189.513752748488,3,1,22,Other,Married,No,Renting,1
7918.46654166513,3,4,2011,13,4.3,105917.84774423987,10754.063224835738,95163.78451940413,2,0,9.849100338152207,50236.17242929746,16466.97919056544,1,0,43,Male,Married,No,Renting,0
6543.268480150032,5,1,2018,7,1.4,141757.79321447192,27678.20023713875,114079.59297733317,2,2,5.121640569109714,55244.33990299709,28358.12143123385,1,0,31,Other,Divorced,No,Living with Family,0
7907.610608972693,2,11,1992,33,16.5,60456.004660739934,28739.518435078797,31716.486225661138,1,0,2.1035844701889204,27534.863622088476,7987.485379890065,6,4,56,Male,Married,No,Renting,1
1481.4853081049027,3,5,2003,22,7.3,61457.60790307575,10351.574497838006,51106.033405237744,5,0,5.937029957704653,28663.57285840136,10333.30302637826,5,2,44,Female,Single,No,Owned,1
5205.014181710349,4,1,2018,6,1.5,48881.20693452194,7102.3113308864195,41778.89560363552,1,0,6.882436527662216,29263.633257050482,8055.420287372336,2,1,26,Female,Single,No,Renting,0
4634.101248571673,2,6,2012,12,6.0,106257.3208757996,34860.3584669874,71396.9624088122,4,0,3.048084573669109,35864.90058285625,23103.16378650788,4,1,32,Other,Single,No,Living with Family,0
4892.5304045286775,2,1,2017,8,4.0,64516.22673282178,28692.78727807067,35823.439454751104,3,2,2.248517235623541,32582.859745483252,7312.040755139582,4,0,32,Male,Married,No,Renting,1
3952.560869843791,2,5,2008,16,8.0,90174.81328857875,26226.796820336927,63948.016468241825,3,0,3.43827017482573,47402.90799010979,23980.524995715172,6,0,43,Female,Single,No,Renting,1
5904.29910057627,4,6,1994,31,7.8,38968.16730388647,19399.355269967866,19568.812033918603,5,3,2.008735175040228,19393.016659043664,8279.787693370265,1,0,59,Other,Married,No,Living with Family,1
2367.4653513738813,1,8,2016,8,8.0,34480.382041918754,12815.278073043575,21665.103968875177,1,1,2.690568386061545,20438.222361321412,8074.110251605181,7,2,30,Female,Married,No,Living with Family,1
5935.155294306936,5,1,1992,33,6.6,30752.0750998024,3986.390353798874,26765.684746003528,1,3,7.714265882290448,13946.57353965866,7399.526816104904,4,2,68,Female,Single,No,Renting,1
4032.433169729189,3,1,2005,19,6.3,43544.952639391726,21647.626525122352,21897.326114269374,4,1,2.011534732865852,29522.904204614388,6893.027850727619,1,0,49,Female,Married,No,Living with Family,1
4529.420864819349,1,24,1996,28,28.0,11200.429772979513,2947.4792788417913,8252.950494137722,3,3,3.8000028883598156,5518.691180908726,2173.7157188380506,5,2,56,Male,Single,No,Renting,1
6007.7526543486065,3,5,1990,35,11.7,68344.62212291617,14691.429241426871,53653.1928814893,1,3,4.652006350083225,36119.14615846562,19905.315914387455,2,0,66,Female,Single,No,Renting,1
5398.166591799501,5,1,1997,28,5.6,55189.44512157454,17834.561546773664,37354.88357480088,5,1,3.0945221152105367,34781.068764977834,13981.751843527245,5,3,69,Female,Married,No,Renting,1
6790.8813671096805,4,2,2004,21,5.2,101619.9398123603,22531.481647348246,79088.45816501205,3,2,4.510131264462142,41673.77255127172,29867.256242204072,6,0,49,Female,Married,No,Renting,1
3565.7447412310157,2,1,2023,2,1.0,73823.4319230404,9935.37914875218,63888.052774288226,4,0,7.4303588033992805,24367.69831725023,18400.554561540062,3,2,21,Male,Married,No,Owned,1
5088.941521674309,2,9,2004,21,10.5,206744.7467887917,20792.595650171937,185952.15113861975,5,3,9.9431908486655,120555.67179172354,27935.355962901944,3,2,47,Male,Married,No,Renting,1
6543.159675516727,4,4,2003,21,5.2,624701.8054149088,174812.3934430013,449889.4119719075,2,2,3.573555587857087,308105.8929036235,70533.3171718541,3,2,54,Female,Single,No,Renting,0
5711.799615627097,1,9,2008,17,17.0,197786.79458926214,85986.89297540541,111799.90161385672,4,0,2.3001970154432088,130262.71922990945,42629.44024424824,5,3,40,Female,Married,No,Owned,1
5828.391380194194,1,4,2006,19,19.0,60489.61272786955,19896.610847603795,40593.00188026576,5,2,3.0401968049324584,41923.658051410464,10377.7586164069,4,1,56,Male,Married,No,Owned,1
6942.064287574851,3,1,1997,28,9.3,63304.7232008201,31632.28891202346,31672.43428879664,1,2,2.001269126520842,29097.619746242948,9818.029671036658,2,1,62,Female,Married,No,Renting,0
4500.636326695708,4,1,2014,11,2.8,147724.9777020738,31722.263503066297,116002.71419900752,2,0,4.656823359650695,68865.7810760341,38621.5430597701,3,2,32,Male,Single,No,Owned,1
4374.7536843165935,1,21,1995,30,30.0,21574.013509623815,4577.6178933527235,16996.395616271093,4,3,4.7129345463613275,9992.760329450195,3740.904891355764,6,2,60,Male,Married,No,Renting,1
6023.856655398504,4,2,2008,16,4.0,68006.82962816699,11146.304692945292,56860.5249352217,1,2,6.101289306330358,29230.8073066871,11112.329150953605,6,1,46,Male,Single,No,Owned,1
5045.852770983366,5,2,1998,27,5.4,67144.36423978118,11120.81455556738,56023.549684213795,2,3,6.037719980337852,41137.662557520125,18128.811734985113,3,1,53,Male,Single,No,Owned,1
6763.305351546573,2,3,2017,8,4.0,140376.79473030518,30051.1115722053,110325.68315809988,3,3,4.671267962684671,84731.19536002447,37797.500216393826,3,2,30,Female,Divorced,No,Other,1
5804.660155672585,2,5,2000,25,12.5,134427.4940578924,56074.54959573574,78352.94446215668,1,3,2.3972995775629933,66065.46041407627,23023.844221639036,2,0,49,Male,Single,No,Renting,1
4104.973979564607,2,1,2020,4,2.0,42696.63339386141,19738.769592908102,22957.86380095331,5,0,2.1630848464436094,13571.743451219925,11378.641706758872,3,2,24,Other,Widowed,No,Renting,1
5877.5760402167125,4,2,1987,37,9.2,62488.96044958356,30621.769478062222,31867.190971521337,4,1,2.040671114526917,26484.303714495527,16881.748731709158,2,1,68,Other,Married,No,Renting,1
3785.9505036662,4,3,2011,14,3.5,101533.17068706285,19587.35910799185,81945.811579071,2,3,5.183606944013,42331.33325339917,18761.91934323128,6,2,39,Female,Single,No,Renting,1
6560.392702535584,3,1,2011,14,4.7,49082.817778605655,22210.908513904113,26871.909264701542,1,1,2.2098518729154923,30649.024336701033,5560.819485306625,3,0,45,Female,Married,No,Renting,1
2904.2715401777723,2,0,2024,0,0.0,166603.04843961907,38535.624259731376,128067.42417988769,3,1,4.323351486840048,55817.057531878665,16713.106163718956,5,0,19,Male,Divorced,No,Living with Family,1
7103.097911294278,3,8,1997,27,9.0,146257.86686315486,21227.313621002042,125030.55324215282,4,2,6.89007895556078,91011.90498812632,29932.914559857694,7,0,59,Female,Married,No,Renting,1
5801.314766776865,2,10,1992,32,16.0,96449.61287138732,43210.38818908976,53239.22468229756,4,3,2.232093182068195,54751.88553920357,16282.15091395921,5,2,62,Female,Married,No,Renting,1
4783.158545565989,3,1,2022,3,1.0,105513.11715618023,37398.307056361424,68114.8100998188,1,3,2.821334051222314,62566.807741763936,31593.41058931714,6,1,23,Male,Married,No,Owned,1
6305.001226400815,3,5,2009,16,5.3,61882.36530292463,10265.811525479014,51616.55377744562,3,3,6.028005204394899,29263.25933602855,15747.960458879019,2,1,45,Female,Married,No,Renting,1
5896.989966243533,5,1,2011,13,2.6,53378.926540668144,14515.465101934644,38863.4614387335,2,1,3.677383133493512,30526.891295230456,13465.105986415272,5,0,45,Female,Married,No,Owned,1
7295.572528487091,3,2,1995,30,10.0,68192.86541299238,14654.856671538562,53538.00874145382,1,0,4.653260481587027,37070.431167503906,19847.434848209858,2,1,61,Female,Single,No,Renting,1
7241.5926075302,4,2,1998,26,6.5,135964.90460841608,53667.77176111401,82297.13284730207,2,1,2.5334553708252145,82611.19893853353,37736.363076467394,5,1,61,Female,Married,No,Renting,1
5678.435666249429,3,4,2009,15,5.0,97750.50098903496,27503.715578936302,70246.78541009866,4,3,3.554083473139793,46793.94035513443,15995.647203963548,5,3,37,Female,Single,No,Renting,0
3832.3439679376343,2,5,2010,14,7.0,53161.91600192186,26352.99853784479,26808.917464077073,2,3,2.0173004573114346,26003.101262293934,7081.031346651719,2,1,47,Male,Other,No,Renting,1
4257.736499330638,3,1,2018,7,2.3,132546.50910504663,16157.15342631548,116389.35567873115,3,3,8.203580519893155,73885.46539838403,33027.73409108182,4,1,28,Female,Divorced,Yes,Living with Family,1
5122.5296712825275,1,18,2001,23,23.0,70860.60055724814,17148.698041887103,53711.902515361035,5,1,4.132127137825,24321.55461034342,12447.003112024217,5,4,45,Female,Single,No,Renting,1
6752.582541592641,2,1,2011,13,6.5,53814.23348444121,15754.658592063146,38059.57489237806,3,3,3.4157664014091456,25534.734285559814,10474.10805910821,3,2,42,Male,Married,No,Owned,1
4575.420307993787,1,9,1999,26,26.0,93730.27655349806,28236.56654731163,65493.710006186426,2,2,3.3194643688866625,64559.571575092516,21190.49839356726,7,2,56,Male,Divorced,No,Renting,1
4610.589219354795,2,6,2007,17,8.5,36328.90525977221,8223.931549823628,28104.973709948583,1,3,4.417462017975007,11444.365449030078,10229.29461964045,6,2,50,Male,Single,No,Renting,1
7772.525943901141,4,0,2025,0,0.0,27262.845180751152,10678.750122362875,16584.095058388277,4,0,2.5529996365079035,11624.928688582413,5011.38942717118,4,1,18,Female,Married,No,Living with Family,1
5023.55223293341,4,1,2006,18,4.5,79835.08441739115,35917.711024082375,43917.37339330877,5,2,2.2227219424941285,33981.31889454989,20490.742452985323,2,1,44,Other,Divorced,No,Renting,1
4377.902164600092,4,5,1992,33,8.2,46580.658959199005,22148.531361459172,24432.127597739833,1,3,2.103103731755974,25777.068128164065,7157.9547564293935,4,0,69,Male,Single,Yes,Owned,1
6244.969042591221,1,7,2016,8,8.0,72289.43486740664,30508.841576472598,41780.59329093405,1,2,2.369458528479621,24746.12973683782,17320.14075059261,1,0,30,Female,Married,No,Other,1
5255.798575560623,5,4,1990,34,6.8,39487.34060576705,17383.5940460032,22103.74655976385,3,3,2.2715291499139614,21774.015074944255,3961.207488189392,1,0,58,Male,Single,Yes,Owned,1
2925.601254849652,2,1,2023,1,0.5,167271.89011973378,53563.49022447086,113708.39989526293,2,0,3.1228713703819553,56540.591312412434,45882.92078268554,5,2,20,Other,Divorced,No,Living with Family,1
6751.37112421106,4,2,2005,19,4.8,55109.44912296142,23716.642990504697,31392.806132456724,3,3,2.3236614534791156,18625.97201746448,5845.78529547162,5,2,56,Female,Widowed,No,Renting,1
3919.441018951088,2,1,2020,4,2.0,53170.956918125325,11772.133002927889,41398.823915197434,2,2,4.516679934290667,31438.56944086346,12896.655529355217,3,1,23,Female,Divorced,No,Renting,1
5115.378397584364,1,4,2020,5,5.0,107131.30581698114,27788.950631735846,79342.3551852453,3,0,3.855176369799076,46029.401518663,11704.270625756193,7,2,25,Male,Married,No,Renting,1
5117.791329318965,5,4,2003,22,4.4,28742.057438849224,6517.698562401491,22224.35887644773,1,1,4.409847611648216,19859.87583374991,4404.695580850728,6,2,44,Male,Divorced,No,Owned,1
5395.151760204794,1,3,2019,5,5.0,27752.336018064318,7963.66975538186,19788.66626268246,4,0,3.484867764551543,8740.353302707661,5534.939236304567,4,2,26,Male,Married,No,Other,1
2003.3888911530034,2,12,1995,29,14.5,82531.24222224642,17680.820414835474,64850.42180741095,2,0,4.667840082409117,39453.45501789223,15184.736494018076,1,0,54,Male,Single,No,Renting,1
4707.3507818011485,5,1,2003,21,4.2,56043.19677260532,27161.031388082436,28882.165384522883,5,0,2.0633677702384907,19349.158878629,7754.541500995832,5,1,50,Female,Married,No,Owned,1
7077.255590173552,5,5,1986,39,7.8,47025.640928880915,10587.25175013764,36438.38917874327,5,2,4.441723125009241,20717.220726955475,7842.136127837028,6,3,68,Female,Single,No,Renting,1
7248.16827983748,1,15,1990,35,35.0,146991.3535346326,20463.815098905226,126527.53843572737,1,0,7.182988744972405,102789.43371786269,36092.44421567042,4,2,59,Other,Married,No,Owned,0
3823.0644275395184,4,3,1993,31,7.8,39673.117639106655,12327.503525118198,27345.614113988457,3,3,3.218260498426932,26007.196704068716,9277.61483685444,5,0,61,Other,Single,No,Renting,1
6510.897364067723,2,4,2012,13,6.5,72492.74798771358,8904.982440394102,63587.765547319475,3,0,8.140695220113798,23149.09207343788,8290.482103299377,5,2,41,Female,Single,No,Other,1
3937.8553683616237,3,1,2016,8,2.7,37596.68008864448,5422.090432740259,32174.589655904223,1,0,6.933982484250743,19749.623933942832,9378.986812713458,1,0,32,Female,Single,No,Owned,0
4608.201610919075,3,3,2007,17,5.7,97492.8713591417,18304.847735302297,79188.0236238394,5,3,5.326068414713948,54511.084058875065,10783.606190249011,1,0,49,Female,Married,No,Renting,1
4697.023450311122,1,14,2006,18,18.0,212320.81014052193,60668.569511624235,151652.2406288977,5,3,3.4996838041457496,81491.6674859887,44286.99517011909,5,0,49,Female,Single,No,Renting,1
5303.205564558112,2,4,2011,14,7.0,20261.699827274886,5537.530118860495,14724.16970841439,3,1,3.6589778100284733,7254.544176751858,3080.032650144906,2,0,41,Male,Married,No,Renting,1
6782.049684436293,2,1,1996,28,14.0,98688.23146738706,41436.89337870559,57251.33808868147,2,0,2.3816513116811726,65307.179341259834,21468.44301468303,5,1,58,Male,Single,No,Renting,1
5766.876804043667,1,18,1987,37,37.0,160836.85066250205,63657.59485643602,97179.25580606604,4,2,2.5265932686465744,110579.609326046,24489.932304613812,6,0,69,Male,Single,No,Renting,1
5130.802359514233,2,16,1992,32,16.0,58890.553381753925,15931.50343812646,42959.04994362747,2,0,3.696484365739147,41032.413719711294,17489.999315982182,5,2,66,Female,Married,No,Living with Family,1
6800.966849557323,4,5,1990,35,8.8,38878.49972710076,9077.417549974676,29801.08217712608,5,0,4.28299122664124,23945.45107997687,6296.203394015329,3,2,66,Female,Married,No,Owned,0
4066.007914649428,1,3,1998,27,27.0,102015.57121572047,23115.454632763358,78900.11658295711,2,3,4.413305852575608,57679.6884099921,15138.307613582554,7,3,69,Male,Single,No,Owned,1
4934.173834798075,4,1,2020,5,1.2,168732.99811371916,69112.70445313508,99620.29366058408,4,1,2.4414179628600126,73954.34023057045,26270.556492722983,3,2,29,Female,Married,No,Renting,1
6703.671842566293,2,2,2003,21,10.5,175943.91460099153,21259.12065740444,154684.79394358708,2,0,8.27616143848881,64845.77039086558,49140.180228046425,3,1,56,Female,Divorced,Yes,Living with Family,1
5793.95931768586,1,0,2025,0,0.0,111530.71770853428,11725.074879703487,99805.6428288308,2,2,9.512153982197406,36982.720485506696,25344.660287088434,2,1,19,Male,Married,No,Owned,1
4310.544033832631,2,1,2023,1,0.5,81643.9620774837,34144.954673914,47499.007403569696,2,0,2.391098856542279,47134.60951557849,20095.585155836823,2,1,20,Male,Single,No,Renting,1
3020.564850099599,1,1,1996,29,29.0,34711.15794707174,10096.037083038682,24615.12086403306,2,2,3.438097311011902,21308.810747744024,9844.15735729855,5,1,66,Female,Single,No,Owned,1
5696.287286192217,2,10,2001,23,11.5,161074.02389635437,24540.023045219743,136534.00085113462,1,3,6.563727491190383,101570.29331481142,45483.196472505995,3,2,54,Female,Divorced,No,Owned,0
3021.987197145516,4,3,1986,39,9.8,125074.99063973811,24292.861889753174,100782.12874998494,5,1,5.148631363705041,83238.15688597858,30992.22803279535,2,1,66,Female,Single,No,Renting,1
4761.247952963252,4,1,2016,8,2.0,33462.126017033166,15827.638517673799,17634.48749935937,4,0,2.1141578372331393,21816.363382942054,4670.1377951305085,1,0,34,Female,Divorced,Yes,Renting,1
7128.4225988550015,2,12,1989,36,18.0,121935.09328162929,54114.939531626886,67820.15375000241,5,1,2.253261194357718,85341.94610060289,32760.870233711776,5,1,66,Female,Married,No,Renting,1
5895.137969452774,1,0,2025,0,0.0,139298.95158197382,53478.82049610059,85820.13108587323,1,0,2.6047498858380917,55388.82981324392,19607.052742266907,6,1,19,Female,Divorced,No,Renting,1
1964.5190329817492,3,0,2025,0,0.0,119734.90375343006,35069.16699210919,84665.73676132088,1,2,3.414250009997992,72478.29666270672,29763.67397626562,7,2,19,Female,Married,No,Living with Family,1
5530.677256510476,4,1,2001,23,5.8,78634.73878994504,24229.67885171315,54405.05993823189,1,1,3.245389229927214,42036.85786357181,18645.917489262803,4,1,45,Female,Other,No,Living with Family,1
4631.245128096109,4,2,2014,11,2.8,40886.69455016917,20038.479625367676,20848.214924801498,1,0,2.0404090187764914,16538.588338389996,10294.360777661228,5,4,40,Male,Single,No,Owned,1
3289.4238989118257,3,1,2005,20,6.7,47853.16887707015,23271.387346778134,24581.781530292017,2,3,2.056309242074272,33150.86314659747,9883.456455226074,4,1,54,Male,Married,No,Renting,1
5762.531943703154,2,8,1999,26,13.0,39733.85467939497,7394.773060830043,32339.08161856493,5,2,5.373235169293344,26190.937528620205,9049.196129022546,3,2,49,Male,Married,No,Renting,0
4472.393226813909,1,3,2004,21,21.0,73947.57740988722,31386.44482273893,42561.13258714829,3,1,2.3560354741519975,25985.642159228046,21493.89982985112,7,2,50,Female,Married,No,Owned,1
4271.6989420407535,2,0,2024,0,0.0,62846.267318834616,11243.012861728259,51603.254457106355,4,0,5.589806584031069,19511.461865360478,7555.234894355041,4,0,18,Female,Married,Yes,Owned,1
5316.067677640081,5,1,2012,13,2.6,409211.61711362976,75873.96836706606,333337.6487465637,1,1,5.393307163452025,235432.66287937382,66197.94026226783,3,1,36,Female,Divorced,No,Renting,0
4061.1732036477733,4,0,2024,0,0.0,145477.38999215787,53890.23900007237,91587.1509920855,5,0,2.6995128003043836,78798.15583779525,32335.463523006616,1,0,19,Male,Other,No,Owned,1
5513.603750799845,5,1,1987,37,7.4,171912.31983068134,45041.10333993211,126871.21649074924,1,2,3.816787491488224,115924.98989910199,50337.788373718904,4,2,61,Male,Married,No,Living with Family,1
4330.0126655550985,4,2,2002,22,5.5,108200.44899228726,51137.45414130054,57062.99485098672,1,3,2.1158747694657034,42587.92555261463,12888.284529085387,7,4,43,Male,Married,No,Renting,1
4432.3078090661875,4,3,2000,24,6.0,58150.15300927392,7885.387182334522,50264.7658269394,1,2,7.374419500864405,19407.914735675025,6077.2634373702995,5,2,49,Male,Married,No,Renting,1
6519.394653943292,5,1,2022,3,0.6,72486.5154913377,22080.136063835278,50406.37942750243,1,1,3.282883551159917,29261.801170223458,8056.870375764829,3,1,23,Female,Married,No,Owned,1
6902.007454570415,5,4,1998,26,5.2,79636.71858955939,37222.88811429604,42413.83047526335,1,1,2.139455658169997,24493.949649258117,8798.355239996574,5,1,49,Male,Single,No,Renting,1
2447.0186292860626,2,1,2023,1,0.5,74489.60893651334,34387.79009496251,40101.81884155083,4,0,2.166164465085105,23416.337480841663,20973.530540092182,7,4,21,Male,Single,No,Renting,1
6170.609265769828,5,1,2019,5,1.0,116519.34873172917,18947.407675049722,97571.94105667945,5,2,6.149619553769558,77595.25891072898,28460.035213184663,2,1,28,Female,Single,No,Renting,1
7227.886506939159,2,4,2011,13,6.5,93416.95423033909,23041.766322644897,70375.1879076942,1,0,4.054244493336917,41178.81305946106,21992.3383070397,3,2,34,Male,Single,No,Renting,1
7556.065226105364,2,5,2003,22,11.0,76666.33857561287,26652.942207716278,50013.396367896596,1,2,2.8764681204095073,35597.990357210845,15679.382811282243,4,3,55,Female,Single,No,Owned,1
5910.569588827679,2,6,2012,13,6.5,54734.90902220249,8963.276708847108,45771.63231335538,1,1,6.106573611431294,16822.701042552937,14033.511972149025,3,0,41,Female,Single,No,Owned,1
3433.903213384154,4,1,2022,2,0.5,24843.397093727042,12103.923395638483,12739.47369808856,1,0,2.052507792859883,10141.291131042559,3257.7046875762544,5,4,22,Male,Single,No,Renting,1
6374.971260521302,4,7,1981,43,10.8,231066.63118967618,107653.88142781488,123412.7497618613,2,0,2.146384581076282,143698.11819447507,41219.56918874517,1,0,69,Female,Single,No,Living with Family,1
3926.1214671761254,5,2,2001,23,4.6,384600.10461609566,64143.63299054266,320456.471625553,2,2,5.995920197922078,210067.18637606123,76151.14768286918,3,0,51,Female,Other,No,Living with Family,0
4515.5522507650185,4,1,2022,3,0.8,189524.65801938684,28137.24474700642,161387.41327238042,3,3,6.735721984276757,114001.40166283633,23137.530259793453,4,1,23,Female,Married,No,Living with Family,0
5694.623235567228,5,2,2013,12,2.4,32737.214405515006,4392.13576604907,28345.078639465937,1,2,7.453598010009523,15677.377168637922,6020.463490278539,2,1,39,Male,Single,No,Renting,1
3872.8609800718914,4,2,2017,8,2.0,132153.67499763673,61289.89646206643,70863.77853557031,3,3,2.1562065303769824,56018.8444627295,21580.74215433289,6,1,28,Female,Married,No,Renting,1
3650.3995399233236,1,16,1988,37,37.0,154956.09700795036,27496.88564228078,127459.21136566959,4,2,5.635405370042381,76412.57616566852,16598.3437878596,1,0,65,Female,Single,No,Other,1
5788.659977736235,1,8,2016,9,9.0,62609.34741596906,16686.265827703053,45923.08158826601,3,1,3.752148507188654,26873.71172953631,7973.117608304332,2,1,33,Male,Divorced,No,Owned,1
8010.836306468473,5,1,2003,21,4.2,141503.7382908264,39556.03229976307,101947.70599106334,5,0,3.57729858289336,89938.14008618188,35773.18716309151,3,0,50,Male,Married,No,Renting,0
6904.851495719196,4,1,2021,4,1.0,64931.74441822478,22051.107252450205,42880.63716577458,2,2,2.9446024489772458,27210.912773826625,6727.421027781406,5,1,26,Other,Single,No,Renting,1
6100.779277575142,4,1,2021,4,1.0,272612.27612955344,35083.601748123925,237528.6743814295,2,1,7.770361723027232,153727.54993144024,78199.01128259604,7,4,23,Female,Married,No,Renting,0
6578.7781533846,2,1,2013,11,5.5,117679.09608227048,22441.8092580503,95237.28682422018,1,2,5.243743707520229,41751.70646497149,13801.984133353722,5,2,33,Male,Divorced,No,Living with Family,1
6196.579245772874,3,1,2001,24,8.0,43820.524857959106,20709.41154776821,23111.113310190896,1,0,2.1159715116425657,25185.697562511665,11386.65904069001,4,1,46,Female,Divorced,Yes,Owned,1
5684.850344114089,5,1,2024,1,0.2,138999.57334955843,64407.40426965895,74592.16907989947,4,2,2.1581303411576602,92479.1801059393,38881.420494155536,5,1,20,Male,Married,No,Renting,1
6497.92675939797,3,1,2010,15,5.0,196877.5764160283,81215.2012966998,115662.37511932851,4,3,2.4241468748785637,106989.82353805895,56745.45624645031,1,0,37,Male,Married,No,Renting,1
3227.455361918967,3,6,1996,28,9.3,80477.47203239432,8672.29248389285,71805.17954850147,5,0,9.279838310558144,42165.53988528234,22010.218782667795,5,1,53,Male,Single,No,Owned,1
5429.227949164369,5,2,2012,13,2.6,118308.15374777644,27305.842192297798,91002.31155547863,1,3,4.33270480780658,80975.69725349326,18634.718229682545,4,2,36,Male,Other,No,Living with Family,1
5098.577690634235,4,2,2002,22,5.5,76483.70356737264,26859.81426334093,49623.889304031705,1,1,2.8475142388367094,42139.35593259895,12743.517839816983,6,3,43,Male,Single,No,Renting,0
5128.354246716845,5,1,2023,1,0.2,34497.84378656948,7247.171953598684,27250.671832970795,4,1,4.760180109903297,13930.925256687335,6392.765754353657,3,0,20,Male,Divorced,No,Owned,1
4397.941677879816,3,1,2016,9,3.0,68171.09963063379,31620.120047547367,36550.979583086424,4,2,2.1559405697424454,28424.376936321067,8716.311661421165,7,0,36,Female,Married,Yes,Other,1
5920.731767161348,4,3,2011,14,3.5,126606.18082410423,44762.34761331133,81843.8332107929,4,3,2.828407971758263,73700.32637576945,13224.58417713796,3,0,37,Male,Married,No,Renting,1
4013.1079854685895,1,6,2001,24,24.0,67296.42988463651,8665.269132511876,58631.16075212463,2,3,7.766225013386136,39985.83183557552,18427.399343800804,5,2,49,Male,Married,No,Owned,1
4239.217605911948,5,1,2021,4,0.8,137531.0183930684,63759.68758233287,73771.33081073553,3,0,2.1570215226584137,57955.363852481314,28995.079171560366,2,1,24,Female,Single,No,Renting,1
4309.180129521849,5,4,1995,29,5.8,56525.31083329649,27307.754307001094,29217.556526295397,3,3,2.0699362605150093,24765.863528666105,12534.181786926138,3,2,69,Male,Single,No,Owned,1
6575.919955904804,4,7,1997,28,7.0,70021.22392047434,9178.729851890874,60842.494068583466,1,3,7.628639806416086,48764.36306264756,19983.8959054306,6,0,58,Female,Single,No,Owned,1
5172.41474518621,1,9,2005,19,19.0,151141.25243423847,47298.76230067363,103842.49013356483,2,0,3.1954589313235773,51506.07014324231,35219.544591298974,5,2,50,Male,Single,No,Owned,0
4568.751490304856,1,14,1998,26,26.0,91426.71929436308,20236.91235900867,71189.80693535441,4,0,4.517819599770294,42226.16275992993,21775.165812396943,7,1,57,Male,Married,No,Owned,1
4719.855457475729,4,3,1996,28,7.0,57512.40933653687,14788.489641647897,42723.91969488897,1,3,3.888998182381538,18690.32599147594,14803.333542436703,4,0,56,Male,Single,No,Renting,1
5135.820925020611,2,2,2011,13,6.5,175478.3551163547,30157.79560021672,145320.559516138,2,2,5.81867313654363,110276.09868893928,21631.16243189845,6,1,35,Male,Single,No,Living with Family,1
7663.26237830478,5,2,2001,23,4.6,57258.92997371274,18965.80900092554,38293.1209727872,5,0,3.0190607725153447,19292.728562329925,9850.392899381291,5,3,57,Male,Widowed,No,Owned,1
3145.219495479992,5,0,2025,0,0.0,39926.013253511665,19291.91986711346,20634.093386398203,2,0,2.069571796302799,22741.97463489132,11723.937836079098,6,2,18,Male,Divorced,No,Renting,1
6073.264996519678,3,2,2018,6,2.0,10353.857751861011,3118.882632014531,7234.97511984648,1,3,3.3197330497727986,3340.085860546345,2946.5631238996316,3,2,28,Male,Divorced,No,Owned,1
5857.793507046512,4,3,2009,15,3.8,56199.05583634723,7483.794059409044,48715.26177693818,3,3,7.509433769852423,31985.24388675791,15556.744971808983,7,0,45,Male,Other,No,Owned,0
3865.5519023298366,3,1,2006,19,6.3,195320.45171018742,67971.62137730913,127348.8303328783,4,0,2.873558813993379,124461.07842597473,37192.471581497506,4,3,42,Male,Single,No,Renting,1
7620.30993523203,3,10,1983,42,14.0,20231.22445089292,4776.373550728604,15454.850900164318,5,3,4.235687229238338,9296.826466087252,5491.535053436992,5,1,67,Male,Single,No,Living with Family,1
5948.920676321015,1,9,2010,14,14.0,41965.05097869731,18564.08278392972,23400.968194767593,2,0,2.2605507348321563,21353.9412592931,4602.692228472346,1,0,40,Male,Married,No,Living with Family,1
4478.400045155365,5,1,2000,24,4.8,106849.60739268213,29263.03653518537,77586.57085749676,1,2,3.6513506472306116,49216.7130408605,13858.766433837294,4,3,48,Female,Married,No,Renting,1
2450.88001108061,3,4,2001,24,8.0,12015.442845202318,2128.365604334919,9887.077240867398,1,2,5.645384806412033,5048.8350555512025,2196.3453286992517,1,0,47,Female,Single,No,Other,1
5683.7202517486685,1,3,1990,34,34.0,57340.67375916082,10117.317441625772,47223.35631753504,4,0,5.667576814704218,35626.06796696194,11277.672734593345,6,2,59,Male,Married,No,Renting,1
5122.881622866025,4,4,2006,19,4.8,189966.54140526077,77412.44316766514,112554.09823759562,1,0,2.4539535716992975,77658.51769558043,29008.162658506528,2,1,52,Female,Single,No,Renting,1
3503.930603100821,3,1,2020,5,1.7,328744.6589816175,67798.66767228168,260945.9913093358,1,1,4.848836566681075,193688.91350004982,56312.426216713386,4,1,24,Female,Single,No,Renting,0
3524.578384796545,5,1,2015,9,1.8,88450.20106558743,35989.799297605285,52460.40176798215,4,1,2.457646410700401,33830.32956738003,11724.535879431993,6,5,33,Male,Married,No,Living with Family,1
6452.764800679257,3,4,2010,15,5.0,44282.812833507225,8075.188982339307,36207.62385116792,5,3,5.483811330032664,17710.535405043345,8760.327438745584,1,0,43,Female,Married,No,Owned,1
2306.4576390185075,4,5,2000,24,6.0,31070.65341213223,7105.067608943529,23965.5858031887,3,3,4.373027129681628,13502.823291271523,8040.111304461841,3,0,65,Female,Married,No,Renting,1
